11.9125 1.5 1 4.54928e-08
11.9375 1.5 1 4.39125e-08
11.9625 1.5 1 4.23871e-08
11.9875 1.5 1 4.09147e-08
12.0125 1.5 1 3.94934e-08
12.0375 1.5 1 3.81215e-08
12.0625 1.5 1 3.67973e-08
12.0875 1.5 1 3.5519e-08
12.1125 1.5 1 3.42852e-08
12.1375 1.5 1 3.30942e-08
12.1625 1.5 1 3.19446e-08
12.1875 1.5 1 3.08349e-08
12.2125 1.5 1 2.97637e-08
12.2375 1.5 1 2.87298e-08
12.2625 1.5 1 2.77318e-08
12.2875 1.5 1 2.67685e-08
12.3125 1.5 1 2.58386e-08
12.3375 1.5 1 2.4941e-08
12.3625 1.5 1 2.40746e-08
12.3875 1.5 1 2.32383e-08
12.4125 1.5 1 2.24311e-08
12.4375 1.5 1 2.16519e-08
12.4625 1.5 1 2.08998e-08
12.4875 1.5 1 2.01738e-08
12.5125 1.5 1 1.9473e-08
12.5375 1.5 1 1.87965e-08
12.5625 1.5 1 1.81436e-08
12.5875 1.5 1 1.75133e-08
12.6125 1.5 1 1.69049e-08
12.6375 1.5 1 1.63177e-08
12.6625 1.5 1 1.57509e-08
12.6875 1.5 1 1.52037e-08
12.7125 1.5 1 1.46756e-08
12.7375 1.5 1 1.41658e-08
12.7625 1.5 1 1.36737e-08
12.7875 1.5 1 1.31987e-08
12.8125 1.5 1 1.27402e-08
12.8375 1.5 1 1.22976e-08
12.8625 1.5 1 1.18705e-08
12.8875 1.5 1 1.14581e-08
12.9125 1.5 1 1.10601e-08
12.9375 1.5 1 1.06759e-08
12.9625 1.5 1 1.0305e-08
12.9875 1.5 1 9.94705e-09
13.0125 1.5 1 9.60151e-09
13.0375 1.5 1 9.26798e-09
13.0625 1.5 1 8.94603e-09
13.0875 1.5 1 8.63526e-09
13.1125 1.5 1 8.3353e-09
13.1375 1.5 1 8.04575e-09
13.1625 1.5 1 7.76626e-09
13.1875 1.5 1 7.49648e-09
13.2125 1.5 1 7.23607e-09
13.2375 1.5 1 6.9847e-09
13.2625 1.5 1 6.74207e-09
13.2875 1.5 1 6.50787e-09
13.3125 1.5 1 6.2818e-09
13.3375 1.5 1 6.06358e-09
13.3625 1.5 1 5.85295e-09
13.3875 1.5 1 5.64963e-09
13.4125 1.5 1 5.45338e-09
13.4375 1.5 1 5.26394e-09
13.4625 1.5 1 5.08108e-09
13.4875 1.5 1 4.90458e-09
13.5125 1.5 1 4.7342e-09
13.5375 1.5 1 4.56975e-09
13.5625 1.5 1 4.41101e-09
13.5875 1.5 1 4.25778e-09
13.6125 1.5 1 4.10987e-09
13.6375 1.5 1 3.96711e-09
13.6625 1.5 1 3.8293e-09
13.6875 1.5 1 3.69628e-09
13.7125 1.5 1 3.56788e-09
13.7375 1.5 1 3.44394e-09
13.7625 1.5 1 3.3243e-09
13.7875 1.5 1 3.20882e-09
13.8125 1.5 1 3.09736e-09
13.8375 1.5 1 2.98976e-09
13.8625 1.5 1 2.88591e-09
13.8875 1.5 1 2.78566e-09
13.9125 1.5 1 2.68889e-09
13.9375 1.5 1 2.59548e-09
13.9625 1.5 1 2.50532e-09
13.9875 1.5 1 2.41829e-09
14.0125 1.5 1 2.33429e-09
14.0375 1.5 1 2.2532e-09
14.0625 1.5 1 2.17493e-09
14.0875 1.5 1 2.09938e-09
14.1125 1.5 1 2.02645e-09
14.1375 1.5 1 1.95606e-09
14.1625 1.5 1 1.88811e-09
14.1875 1.5 1 1.82252e-09
14.2125 1.5 1 1.75921e-09
14.2375 1.5 1 1.6981e-09
14.2625 1.5 1 1.63911e-09
14.2875 1.5 1 1.58217e-09
14.3125 1.5 1 1.52721e-09
14.3375 1.5 1 1.47416e-09
14.3625 1.5 1 1.42295e-09
14.3875 1.5 1 1.37352e-09
14.4125 1.5 1 1.32581e-09
14.4375 1.5 1 1.27975e-09
14.4625 1.5 1 1.2353e-09
14.4875 1.5 1 1.19238e-09
14.5125 1.5 1 1.15096e-09
14.5375 1.5 1 1.11098e-09
14.5625 1.5 1 1.07239e-09
14.5875 1.5 1 1.03514e-09
14.6125 1.5 1 9.99179e-10
14.6375 1.5 1 9.6447e-10
14.6625 1.5 1 9.30966e-10
14.6875 1.5 1 8.98627e-10
14.7125 1.5 1 8.67411e-10
14.7375 1.5 1 8.37279e-10
14.7625 1.5 1 8.08194e-10
14.7875 1.5 1 7.80119e-10
14.8125 1.5 1 7.5302e-10
14.8375 1.5 1 7.26861e-10
14.8625 1.5 1 7.01612e-10
14.8875 1.5 1 6.7724e-10
14.9125 1.5 1 6.53714e-10
14.9375 1.5 1 6.31005e-10
14.9625 1.5 1 6.09086e-10
14.9875 1.5 1 5.87928e-10
15.0125 1.5 1 5.67504e-10
15.0375 1.5 1 5.47791e-10
15.0625 1.5 1 5.28762e-10
15.0875 1.5 1 5.10394e-10
15.1125 1.5 1 4.92664e-10
15.1375 1.5 1 4.7555e-10
15.1625 1.5 1 4.5903e-10
15.1875 1.5 1 4.43085e-10
15.2125 1.5 1 4.27693e-10
15.2375 1.5 1 4.12836e-10
15.2625 1.5 1 3.98495e-10
15.2875 1.5 1 3.84652e-10
15.3125 1.5 1 3.7129e-10
15.3375 1.5 1 3.58393e-10
15.3625 1.5 1 3.45943e-10
15.3875 1.5 1 3.33926e-10
15.4125 1.5 1 3.22326e-10
15.4375 1.5 1 3.11129e-10
15.4625 1.5 1 3.00321e-10
15.4875 1.5 1 2.89889e-10
15.5125 1.5 1 2.79819e-10
15.5375 1.5 1 2.70098e-10
15.5625 1.5 1 2.60716e-10
15.5875 1.5 1 2.51659e-10
15.6125 1.5 1 2.42917e-10
15.6375 1.5 1 2.34479e-10
15.6625 1.5 1 2.26334e-10
15.6875 1.5 1 2.18471e-10
15.7125 1.5 1 2.10882e-10
15.7375 1.5 1 2.03557e-10
15.7625 1.5 1 1.96485e-10
15.7875 1.5 1 1.8966e-10
15.8125 1.5 1 1.83072e-10
15.8375 1.5 1 1.76712e-10
15.8625 1.5 1 1.70574e-10
15.8875 1.5 1 1.64648e-10
15.9125 1.5 1 1.58929e-10
15.9375 1.5 1 1.53408e-10
15.9625 1.5 1 1.48079e-10
15.9875 1.5 1 1.42935e-10
16.0125 1.5 1 1.3797e-10
16.0375 1.5 1 1.33177e-10
16.0625 1.5 1 1.28551e-10
16.0875 1.5 1 1.24085e-10
16.1125 1.5 1 1.19775e-10
16.1375 1.5 1 1.15614e-10
16.1625 1.5 1 1.11598e-10
16.1875 1.5 1 1.07721e-10
16.2125 1.5 1 1.03979e-10
16.2375 1.5 1 1.00367e-10
16.2625 1.5 1 9.68808e-11
16.2875 1.5 1 9.35154e-11
16.3125 1.5 1 9.02669e-11
16.3375 1.5 1 8.71312e-11
16.3625 1.5 1 8.41045e-11
16.3875 1.5 1 8.11829e-11
16.4125 1.5 1 7.83628e-11
16.4375 1.5 1 7.56407e-11
16.4625 1.5 1 7.30131e-11
16.4875 1.5 1 7.04768e-11
16.5125 1.5 1 6.80286e-11
16.5375 1.5 1 6.56654e-11
16.5625 1.5 1 6.33844e-11
16.5875 1.5 1 6.11826e-11
16.6125 1.5 1 5.90572e-11
16.6375 1.5 1 5.70057e-11
16.6625 1.5 1 5.50255e-11
16.6875 1.5 1 5.3114e-11
16.7125 1.5 1 5.1269e-11
16.7375 1.5 1 4.9488e-11
16.7625 1.5 1 4.77689e-11
16.7875 1.5 1 4.61095e-11
16.8125 1.5 1 4.45078e-11
16.8375 1.5 1 4.29617e-11
16.8625 1.5 1 4.14693e-11
16.8875 1.5 1 4.00288e-11
16.9125 1.5 1 3.86383e-11
16.9375 1.5 1 3.7296e-11
16.9625 1.5 1 3.60005e-11
16.9875 1.5 1 3.47499e-11
17.0125 1.5 1 3.35428e-11
17.0375 1.5 1 3.23776e-11
17.0625 1.5 1 3.12529e-11
17.0875 1.5 1 3.01672e-11
17.1125 1.5 1 2.91193e-11
17.1375 1.5 1 2.81077e-11
17.1625 1.5 1 2.71313e-11
17.1875 1.5 1 2.61889e-11
17.2125 1.5 1 2.52791e-11
17.2375 1.5 1 2.4401e-11
17.2625 1.5 1 2.35533e-11
17.2875 1.5 1 2.27352e-11
17.3125 1.5 1 2.19454e-11
17.3375 1.5 1 2.11831e-11
17.3625 1.5 1 2.04472e-11
17.3875 1.5 1 1.97369e-11
17.4125 1.5 1 1.90513e-11
17.4375 1.5 1 1.83895e-11
17.4625 1.5 1 1.77507e-11
17.4875 1.5 1 1.71341e-11
17.5125 1.5 1 1.65389e-11
17.5375 1.5 1 1.59644e-11
17.5625 1.5 1 1.54098e-11
17.5875 1.5 1 1.48745e-11
17.6125 1.5 1 1.43578e-11
17.6375 1.5 1 1.3859e-11
17.6625 1.5 1 1.33776e-11
17.6875 1.5 1 1.29129e-11
17.7125 1.5 1 1.24643e-11
17.7375 1.5 1 1.20314e-11
17.7625 1.5 1 1.16134e-11
17.7875 1.5 1 1.121e-11
17.8125 1.5 1 1.08206e-11
17.8375 1.5 1 1.04447e-11
17.8625 1.5 1 1.00819e-11
17.8875 1.5 1 9.73166e-12
17.9125 1.5 1 9.39361e-12
17.9375 1.5 1 9.06729e-12
17.9625 1.5 1 8.75232e-12
17.9875 1.5 1 8.44828e-12
18.0125 1.5 1 8.15481e-12
18.0375 1.5 1 7.87153e-12
18.0625 1.5 1 7.59809e-12
18.0875 1.5 1 7.33415e-12
18.1125 1.5 1 7.07938e-12
18.1375 1.5 1 6.83346e-12
18.1625 1.5 1 6.59608e-12
18.1875 1.5 1 6.36695e-12
18.2125 1.5 1 6.14578e-12
18.2375 1.5 1 5.93229e-12
18.2625 1.5 1 5.72621e-12
18.2875 1.5 1 5.5273e-12
18.3125 1.5 1 5.33529e-12
18.3375 1.5 1 5.14996e-12
18.3625 1.5 1 4.97106e-12
18.3875 1.5 1 4.79838e-12
18.4125 1.5 1 4.63169e-12
18.4375 1.5 1 4.4708e-12
18.4625 1.5 1 4.31549e-12
18.4875 1.5 1 4.16558e-12
18.5125 1.5 1 4.02088e-12
18.5375 1.5 1 3.88121e-12
18.5625 1.5 1 3.74638e-12
18.5875 1.5 1 3.61624e-12
18.6125 1.5 1 3.49062e-12
18.6375 1.5 1 3.36937e-12
18.6625 1.5 1 3.25232e-12
18.6875 1.5 1 3.13934e-12
18.7125 1.5 1 3.03029e-12
18.7375 1.5 1 2.92502e-12
18.7625 1.5 1 2.82342e-12
18.7875 1.5 1 2.72534e-12
18.8125 1.5 1 2.63067e-12
18.8375 1.5 1 2.53928e-12
18.8625 1.5 1 2.45107e-12
18.8875 1.5 1 2.36593e-12
18.9125 1.5 1 2.28374e-12
18.9375 1.5 1 2.20441e-12
18.9625 1.5 1 2.12783e-12
18.9875 1.5 1 2.05392e-12
19.0125 1.5 1 1.98257e-12
19.0375 1.5 1 1.9137e-12
19.0625 1.5 1 1.84722e-12
19.0875 1.5 1 1.78306e-12
19.1125 1.5 1 1.72112e-12
19.1375 1.5 1 1.66133e-12
19.1625 1.5 1 1.60362e-12
19.1875 1.5 1 1.54791e-12
19.2125 1.5 1 1.49414e-12
19.2375 1.5 1 1.44224e-12
19.2625 1.5 1 1.39214e-12
19.2875 1.5 1 1.34378e-12
19.3125 1.5 1 1.2971e-12
19.3375 1.5 1 1.25204e-12
19.3625 1.5 1 1.20855e-12
19.3875 1.5 1 1.16657e-12
19.4125 1.5 1 1.12604e-12
19.4375 1.5 1 1.08693e-12
19.4625 1.5 1 1.04917e-12
19.4875 1.5 1 1.01272e-12
19.5125 1.5 1 9.77543e-13
19.5375 1.5 1 9.43586e-13
19.5625 1.5 1 9.10808e-13
19.5875 1.5 1 8.79169e-13
19.6125 1.5 1 8.48628e-13
19.6375 1.5 1 8.19149e-13
19.6625 1.5 1 7.90694e-13
19.6875 1.5 1 7.63227e-13
19.7125 1.5 1 7.36714e-13
19.7375 1.5 1 7.11122e-13
19.7625 1.5 1 6.8642e-13
19.7875 1.5 1 6.62575e-13
19.8125 1.5 1 6.39559e-13
19.8375 1.5 1 6.17342e-13
19.8625 1.5 1 5.95897e-13
19.8875 1.5 1 5.75197e-13
19.9125 1.5 1 5.55216e-13
19.9375 1.5 1 5.35929e-13
19.9625 1.5 1 5.17312e-13
19.9875 1.5 1 4.99342e-13
