-2.5 1.44497 0.961915 -0.0254051
-2.3 1.42831 0.949809 -0.0328478
-2.1 1.40715 0.934016 -0.0421033
-1.9 1.38064 0.913546 -0.0533388
-1.7 1.34802 0.887256 -0.0665114
-1.5 1.30883 0.85394 -0.0811693
-1.3 1.2632 0.812542 -0.0961722
-1.1 1.21219 0.762575 -0.109369
-0.9 1.15817 0.704853 -0.117382
-0.7 1.10495 0.642477 -0.115825
-0.5 1.05764 0.581745 -0.100414
-0.3 1.02184 0.532062 -0.0691564
-0.1 1.00249 0.503728 -0.0247723
0.1 1.00249 0.503728 0.0247723
0.3 1.02184 0.532062 0.0691564
0.5 1.05764 0.581745 0.100414
0.7 1.10495 0.642477 0.115825
0.9 1.15817 0.704853 0.117382
1.1 1.21219 0.762575 0.109369
1.3 1.2632 0.812542 0.0961722
1.5 1.30883 0.85394 0.0811693
1.7 1.34802 0.887256 0.0665114
1.9 1.38064 0.913546 0.0533388
2.1 1.40715 0.934016 0.0421033
2.3 1.42831 0.949809 0.0328478
2.5 1.44497 0.961915 0.0254051
2.7 1.45794 0.971152 0.019522
2.9 1.46796 0.978177 0.0149288
3.1 1.47566 0.983507 0.011375
3.3 1.48155 0.987544 0.00864361
3.5 1.48603 0.990598 0.00655471
3.7 1.48943 0.992906 0.00496301
3.9 1.49202 0.994649 0.00375349
4.1 1.49397 0.995964 0.00283628
4.3 1.49545 0.996957 0.0021418
4.5 1.49657 0.997706 0.00161657
4.7 1.49741 0.998271 0.00121969
4.9 1.49805 0.998696 0.00091999
5.1 1.49853 0.999017 0.000693786
5.3 1.49889 0.999259 0.000523117
5.5 1.49916 0.999442 0.000394385
5.7 1.49937 0.999579 0.000297305
5.9 1.49952 0.999683 0.000224107
6.1 1.49964 0.999761 0.000168922
6.3 1.49973 0.99982 0.000127321
6.5 1.4998 0.999864 9.59627e-05
6.7 1.49985 0.999898 7.2326e-05
6.9 1.49988 0.999923 5.45104e-05
7.1 1.49991 0.999942 4.10827e-05
7.3 1.49993 0.999956 3.09624e-05
7.5 1.49995 0.999967 2.33349e-05
7.7 1.49996 0.999975 1.75864e-05
7.9 1.49997 0.999981 1.32539e-05
8.1 1.49998 0.999986 9.98876e-06
8.3 1.49998 0.999989 7.52797e-06
8.5 1.49999 0.999992 5.6734e-06
8.7 1.49999 0.999994 4.2757e-06
8.9 1.49999 0.999995 3.22234e-06
9.1 1.49999 0.999997 2.42849e-06
9.3 1.5 0.999997 1.8302e-06
9.5 1.5 0.999998 1.37931e-06
9.7 1.5 0.999999 1.0395e-06
9.9 1.5 0.999999 7.83411e-07
10.1 1.5 0.999999 5.90409e-07
10.3 1.5 0.999999 4.44955e-07
10.5 1.5 1 3.35335e-07
10.7 1.5 1 2.52722e-07
10.9 1.5 1 1.90461e-07
11.1 1.5 1 1.43539e-07
11.3 1.5 1 1.08176e-07
11.5 1.5 1 8.15257e-08
11.7 1.5 1 6.14409e-08
11.9 1.5 1 4.63042e-08
12.1 1.5 1 3.48966e-08
12.3 1.5 1 2.62994e-08
12.5 1.5 1 1.98203e-08
12.7 1.5 1 1.49373e-08
12.9 1.5 1 1.12573e-08
13.1 1.5 1 8.48395e-09
13.3 1.5 1 6.39383e-09
13.5 1.5 1 4.81864e-09
13.7 1.5 1 3.63151e-09
13.9 1.5 1 2.73684e-09
14.1 1.5 1 2.06259e-09
14.3 1.5 1 1.55445e-09
14.5 1.5 1 1.17149e-09
14.7 1.5 1 8.82881e-10
14.9 1.5 1 6.65373e-10
15.1 1.5 1 5.0145e-10
15.3 1.5 1 3.77912e-10
15.5 1.5 1 2.84809e-10
15.7 1.5 1 2.14643e-10
15.9 1.5 1 1.61763e-10
16.1 1.5 1 1.21911e-10
16.3 1.5 1 9.18768e-11
16.5 1.5 1 6.92419e-11
16.7 1.5 1 5.21833e-11
16.9 1.5 1 3.93274e-11
17.1 1.5 1 2.96386e-11
17.3 1.5 1 2.23368e-11
17.5 1.5 1 1.68339e-11
17.7 1.5 1 1.26866e-11
17.9 1.5 1 9.56114e-12
18.1 1.5 1 7.20564e-12
18.3 1.5 1 5.43045e-12
18.5 1.5 1 4.09259e-12
18.7 1.5 1 3.08433e-12
18.9 1.5 1 2.32447e-12
19.1 1.5 1 1.75181e-12
19.3 1.5 1 1.32023e-12
19.5 1.5 1 9.94978e-13
19.7 1.5 1 7.49853e-13
19.9 1.5 1 5.65118e-13
